name,prompt,adj1,adj2,style,mos_quality,std_quality,mos_align,std_align
midjourney_lowstep_000.jpg,statue of a man,,,,2.837204233,0.410622239,4.093672499,0.493239159
midjourney_lowstep_001.jpg,a tray of sushi,,,,2.610261314,0.762893836,3.481534167,0.674440876
midjourney_lowstep_002.jpg,man lost in space,,,,2.576017007,0.636710141,3.259317616,0.610354445
midjourney_lowstep_003.jpg,a cosmic universe,,,,1.112671152,0.583817321,2.976904363,0.760166479
midjourney_lowstep_004.jpg,red and blue armor,,,,2.293494507,0.840996189,3.353107804,0.78669304
midjourney_lowstep_005.jpg,house of the dragon,,,,2.731010208,0.632427665,2.971918712,0.674021424
midjourney_lowstep_006.jpg,a river in a forest,,,,1.445015122,0.644375539,1.837474519,1.33223782
midjourney_lowstep_007.jpg,a cat doing karaoke,,,,2.821971923,0.621457002,3.679897602,0.461713348
midjourney_lowstep_008.jpg,joe biden very happy,,,,2.74826005,0.280607807,3.588197866,0.29803017
midjourney_lowstep_009.jpg,girl from fight club,,,,3.421003889,0.665631714,3.161543067,0.472613666
midjourney_lowstep_010.jpg,face shot of a woman,,,,3.066652656,0.426446392,3.592509994,0.774877561
midjourney_lowstep_011.jpg,the prince of the sun,,,,2.315150439,0.708509956,3.080096813,0.88535704
midjourney_lowstep_012.jpg,life bar and mana bar,,,,2.610261314,0.490237202,1.976390846,1.182303538
midjourney_lowstep_013.jpg,everything is a dream,,,,0.862881799,0.786103358,1.047561688,0.706540313
midjourney_lowstep_014.jpg,a small leopard gecko,,,,2.871898573,0.611918654,3.558776637,0.930029454
midjourney_lowstep_015.jpg,santa claus on drugs,,,,2.630872609,0.413256802,2.851503215,0.787262618
midjourney_lowstep_016.jpg,very sad rabbit crying,,,,2.188089699,0.598396954,2.521914306,0.611682165
midjourney_lowstep_017.jpg,tragedy of the commons,,,,1.910721781,0.744763119,1.653161525,1.26287672
midjourney_lowstep_018.jpg,man hating his printer,,,,2.505259558,0.33788971,3.436323658,0.845904873
midjourney_lowstep_019.jpg,big boss eating dinner,,,,2.29958451,0.356486417,3.659137873,0.615620901
midjourney_lowstep_020.jpg,a overgrown old house,,,,1.731197672,0.709807101,3.239106761,1.111260456
midjourney_lowstep_021.jpg,portrait of mecha robot,,,,1.844192258,0.743062154,2.903856842,0.766218644
midjourney_lowstep_022.jpg,panda chef in a kitchen,,,,2.686140018,0.485625473,3.72764949,0.448157575
midjourney_lowstep_023.jpg,king kong on fighting,,,,2.077045587,0.673925658,3.232987189,0.516480698
midjourney_lowstep_024.jpg,goddess of mystic unity,,,,2.886258786,0.31954806,3.4459796,0.415966744
midjourney_lowstep_025.jpg,a still of breaking bad,,,,2.239848985,0.336980489,2.281042344,0.94617474
midjourney_lowstep_026.jpg,a painting of a eclipse,,,,2.703383915,0.816669843,3.397119887,0.48725533
midjourney_lowstep_027.jpg,the large cresting waves,,,,1.49383774,0.502659367,3.309820466,0.543355209
midjourney_lowstep_028.jpg,maroon to black gradient,,,,1.877457019,0.671840807,1.482013745,1.369323381
midjourney_lowstep_029.jpg,legendary river of slugs,,,,1.267302782,0.580181528,2.589300817,0.982882993
midjourney_lowstep_030.jpg,brand logo fruit company,,,,1.834018423,0.695191613,2.616373046,0.925985584
midjourney_lowstep_031.jpg,black mickey mouse skull,,,,3.389757837,0.321436009,2.951467196,0.533848304
midjourney_lowstep_032.jpg,an emo portrait painting,,,,2.941741401,0.528265518,2.579008945,0.442937276
midjourney_lowstep_033.jpg,the pope had a rock band,,,,2.165179579,0.624781709,2.44244092,0.570381404
midjourney_lowstep_034.jpg,rat portrait as a warrior,,,,2.309898917,0.640505878,3.232987189,0.554593461
midjourney_lowstep_035.jpg,illustration of a rowboat,,,,2.869848764,0.629039459,3.797711871,0.357910762
midjourney_lowstep_036.jpg,gnome warfare at walmart,,,,1.916425889,0.200288738,2.342844724,1.00542466
midjourney_lowstep_037.jpg,demon queen with red eyes,,,,2.972896262,0.545480585,3.238192633,0.632500712
midjourney_lowstep_038.jpg,christmas at kelly family,,,,2.279437086,0.649559041,2.828703007,1.094088316
midjourney_lowstep_039.jpg,beautiful topaz girl dark,,,,2.644930029,0.494554346,2.657701443,0.821962912
midjourney_lowstep_040.jpg,an elaborate robot coding,,,,1.358005834,0.756235275,1.340055066,0.624783555
midjourney_lowstep_041.jpg,a raspberry made of metal,,,,1.943986542,0.78098823,2.614222137,1.170639312
midjourney_lowstep_042.jpg,a man jumping off a cliff,,,,2.64254653,0.428792262,1.890135375,1.319796989
midjourney_lowstep_043.jpg,a frog wearing police cap,,,,3.231255627,0.49622256,3.256355245,0.815760489
midjourney_lowstep_044.jpg,male warrior silver armor,,,,2.132904587,0.982378921,3.055730638,0.505044888
midjourney_lowstep_046.jpg,the drowned and the saved,,,,2.084303652,0.58380406,1.33235885,0.678924492
midjourney_lowstep_047.jpg,stalin tapdancing on stage,,,,2.896939758,0.501070911,4.056426674,0.386403509
midjourney_lowstep_048.jpg,scottish highlands at dawn,,,,1.713269529,0.623011002,2.486006301,1.05307304
midjourney_lowstep_049.jpg,portrait of evil alchemist,,,,2.472262578,0.565429931,3.173394589,0.687710414
midjourney_lowstep_050.jpg,logo design of a full moon,,,,1.901333455,0.670623233,2.068271365,1.015345111
midjourney_lowstep_051.jpg,hanging gardens of babylon,,,,2.323921604,0.648105458,3.369510326,0.622170435
midjourney_lowstep_052.jpg,concept art of giant ogres,,,,1.527555519,0.27642482,2.890851301,0.756954899
midjourney_lowstep_053.jpg,castle from howl's sticker,,,,1.696019687,0.87769098,2.841551967,0.632415009
midjourney_lowstep_054.jpg,beautiful white fluffy cat,,,,3.516223883,0.594717784,4.085788654,0.203331648
midjourney_lowstep_055.jpg,a small ocean full of life,,,,1.977251303,0.697641955,1.495178959,1.12967246
midjourney_lowstep_056.jpg,survival in a winter forest,,,,2.545997226,0.683068683,3.135757257,0.486667254
midjourney_lowstep_057.jpg,sartre hugging a sad alien,,,,3.031344688,0.512054623,3.609476773,0.409428947
midjourney_lowstep_058.jpg,hairy man in eagle costume,,,,2.692443672,0.731774351,2.732709062,0.911978817
midjourney_lowstep_059.jpg,barak obama as master chief,,,,3.407636041,0.597186436,3.627943604,0.89618239
midjourney_lowstep_060.jpg,"artwork with only triangles, anime style",,,anime style,2.852156791,0.682305992,2.689045915,0.607658595
midjourney_lowstep_061.jpg,"a yellow rendition of venom, sci-fi style",,,sci-fi style,3.165054602,0.626977397,3.706511037,0.514244187
midjourney_lowstep_062.jpg,"a colour portrait of a king, realistic style",,,realistic style,2.55346049,0.493727777,2.740407521,0.475325254
midjourney_lowstep_063.jpg,"overwatch small hut building, abstract style",,,abstract style,2.610261314,0.70406541,2.960067189,0.584609742
midjourney_lowstep_064.jpg,"monsters playing board games, baroque style",,,baroque style,1.972017159,0.848402628,3.066730889,0.678979312
midjourney_lowstep_065.jpg,"an environmental concept art, anime style",,,anime style,1.904712856,0.486211786,2.519261818,1.08271376
midjourney_lowstep_066.jpg,"a pizza with chocolate on it, sci-fi style",,,sci-fi style,1.76550155,0.868481691,2.390596612,0.916434107
midjourney_lowstep_067.jpg,"a woman in newspaper clothes, realistic style",,,realistic style,2.966953132,1.024947036,2.757266234,0.624717733
midjourney_lowstep_068.jpg,"yog sothoth chef in a kitchen, abstract style",,,abstract style,1.006207915,0.217255663,1.458516652,1.206281034
midjourney_lowstep_069.jpg,"synthwave astronaut tabby cat, baroque style",,,baroque style,3.093635734,0.652367095,3.417262215,0.786285678
midjourney_lowstep_070.jpg,"space reflected in fox's eye , anime style",,,anime style,2.410204999,0.819723877,3.325002769,0.816133397
midjourney_lowstep_071.jpg,"smart sri lanka buddhist monk, sci-fi style",,,sci-fi style,3.108253189,0.757687086,3.246152402,0.35911157
midjourney_lowstep_072.jpg,"painted portrait of snake man, realistic style",,,realistic style,2.844740127,0.723248592,2.846322945,0.67661553
midjourney_lowstep_073.jpg,"otter making a disgusted face, abstract style",,,abstract style,2.226737013,0.444608591,2.666882993,0.64142839
midjourney_lowstep_074.jpg,"legionary of the roman empire, baroque style",,,baroque style,2.782759734,0.746874752,2.948215667,0.846182724
midjourney_lowstep_075.jpg,"concept art of octopus attack, anime style",,,anime style,2.429568642,0.426363224,3.357572354,0.620502712
midjourney_lowstep_076.jpg,"a biomechanical dahlia flower, sci-fi style",,,sci-fi style,2.869848764,0.729005925,3.216306552,0.888897011
midjourney_lowstep_077.jpg,"a anthropomorphic cat warrior, realistic style",,,realistic style,2.888789697,0.401168009,3.40931236,0.415427298
midjourney_lowstep_078.jpg,"tree of life embroidered scene, abstract style",,,abstract style,1.771981528,0.54563282,2.37877521,0.722280859
midjourney_lowstep_079.jpg,"the infernal dark gun magicks , baroque style",,,baroque style,1.954767317,0.577429129,2.118609113,1.397365117
midjourney_lowstep_080.jpg,"painted portrait of goblin man, anime style",,,anime style,2.659178911,0.500052159,3.075004622,0.622659371
midjourney_lowstep_081.jpg,"large purple lovecraftian void, sci-fi style",,,sci-fi style,1.433419401,0.57752649,2.268627069,1.725818411
midjourney_lowstep_082.jpg,"lanky young half - orc warrior, realistic style",,,realistic style,2.855791343,0.278071525,2.714701964,0.673135419
midjourney_lowstep_084.jpg,"sheep that looks like broccoli, baroque style",,,baroque style,1.991888058,0.573793699,3.429200187,0.521676482
midjourney_lowstep_085.jpg,"grumpy minions sitting in a bar, anime style",,,anime style,2.23273847,0.509239625,2.031562891,1.05913564
midjourney_lowstep_086.jpg,"a very drunk person named aaron, sci-fi style",,,sci-fi style,2.955258155,0.664580461,2.841551967,1.109379733
midjourney_lowstep_087.jpg,"a tonalism portrait of a ghost , realistic style",,,realistic style,3.75546628,0.705646043,2.258697793,1.129046792
midjourney_lowstep_088.jpg,"a space shuttle flying in space, abstract style",,,abstract style,1.946610757,0.615916575,3.142688856,1.034744675
midjourney_lowstep_089.jpg,"a crocodile in a new york sewer, baroque style",,,baroque style,2.023766685,0.533157738,2.936364145,0.936990503
midjourney_lowstep_090.jpg,"little girl with a mushroom hat, anime style",,,anime style,2.788955814,0.716836379,3.506852145,0.628736472
midjourney_lowstep_091.jpg,"ufo ignoring the laws of phyics, sci-fi style",,,sci-fi style,2.326531297,0.870211283,2.719543848,0.79240443
midjourney_lowstep_092.jpg,"steampunk walter white portrait , realistic style",,,realistic style,3.007007681,0.537773339,3.481534167,0.288748979
midjourney_lowstep_093.jpg,"photo of tony danza eating chili, abstract style",,,abstract style,3.116981428,0.903665277,2.702148916,0.711977881
midjourney_lowstep_094.jpg,"painted portrait of fierce elder, baroque style",,,baroque style,3.074988427,0.410590389,3.153995905,0.412891168
midjourney_lowstep_095.jpg,"moon sea with stars and galaxies, anime style",,,anime style,3.074195478,0.522327485,3.470274726,0.471474378
midjourney_lowstep_096.jpg,"meme about making peanut butter , sci-fi style",,,sci-fi style,1.311956077,0.510626694,2.061283155,0.951227111
midjourney_lowstep_097.jpg,"donald trump playing in the rain, realistic style",,,realistic style,2.86026573,0.471702186,2.628994077,0.783695298
midjourney_lowstep_098.jpg,"cute fox in suit dancing in club, abstract style",,,abstract style,2.989757839,0.762224664,3.635603955,0.302534464
midjourney_lowstep_099.jpg,"brain floating out of a portrait, baroque style",,,baroque style,2.096690615,0.259116902,2.247297688,0.774708041
midjourney_lowstep_100.jpg,"a small garden buzzing with bees, anime style",,,anime style,1.295323696,0.714997482,2.219265721,0.91839975
midjourney_lowstep_101.jpg,"a man playing an invisible cello, sci-fi style",,,sci-fi style,3.143483028,0.82549973,2.768398323,0.798830013
midjourney_lowstep_102.jpg,"a grand stag in a fantasy forest, realistic style",,,realistic style,2.73141732,0.645471592,3.345634382,0.506887645
midjourney_lowstep_103.jpg,"a giant rock floating in the air, abstract style",,,abstract style,1.48681785,0.697328904,3.158021435,0.530670701
midjourney_lowstep_104.jpg,"a biomechanical cybertronic frog, baroque style",,,baroque style,2.505030811,0.568262633,3.178502772,0.485423712
midjourney_lowstep_105.jpg,"a 2 d guitarist character design, anime style",,,anime style,2.218274567,0.553147202,3.488890048,0.81214521
midjourney_lowstep_106.jpg,"vaporware yosemite amusement park, sci-fi style",,,sci-fi style,2.14357511,0.856947557,2.377248288,1.150511224
midjourney_lowstep_107.jpg,"spritesheet game asset vector art, realistic style",,,realistic style,2.48951242,0.576377002,2.699333701,0.789405695
midjourney_lowstep_108.jpg,"portrait of a dancing eagle woman, abstract style",,,abstract style,3.224679853,0.958140586,3.27248283,0.664463679
midjourney_lowstep_109.jpg,"photograph of beautiful landscape, baroque style",,,baroque style,3.001476926,0.298063771,3.174942147,0.425878247
midjourney_lowstep_110.jpg,"painted portrait of intense woman, anime style",,,anime style,3.39100366,0.778064364,3.548952321,0.703001786
midjourney_lowstep_111.jpg,"grand canyon full of potato salad, sci-fi style",,,sci-fi style,1.761030355,0.89489989,2.11394401,1.043523894
midjourney_lowstep_112.jpg,"gorgeous young scandanavian woman, realistic style",,,realistic style,3.231255627,0.563412826,3.410425033,0.605335419
midjourney_lowstep_113.jpg,"epic colourful scene from a dream, abstract style",,,abstract style,0.977683949,0.756180393,2.568031711,1.127569438
midjourney_lowstep_114.jpg,"donut glazed with white chocolate, baroque style",,,baroque style,2.420513052,0.934810359,3.493385689,0.395661902
midjourney_lowstep_115.jpg,"ocean of canvas that catches fire, anime style",,,anime style,1.644270161,0.776611834,1.952687802,1.018464203
midjourney_lowstep_116.jpg,"portrait of beautiful armored girl, sci-fi style",,,sci-fi style,2.757389397,0.317265041,3.239106761,0.489428098
midjourney_lowstep_117.jpg,"portrait of a cloaked female devil, realistic style",,,realistic style,3.008458905,0.492722201,3.048674194,0.65610737
midjourney_lowstep_118.jpg,"foxes judging a cheese competition, abstract style",,,abstract style,2.446668218,0.551323166,2.921613433,0.459813536
midjourney_lowstep_119.jpg,"female demon in a medieval dungeon, baroque style",,,baroque style,2.503716151,0.619898037,3.14107795,0.418741214
midjourney_lowstep_120.jpg,"die cut sticker of a pair of lips , warm color",warm color,,,3.162256259,1.01436335,3.268206767,1.206600793
midjourney_lowstep_121.jpg,"cute green tabby cat made of leaves, cold color",cold color,,,2.632073999,0.419532253,3.116693004,0.725113931
midjourney_lowstep_122.jpg,"chinese demon god character design, top view",top view,,,3.007007681,0.515410263,3.374870467,0.699379452
midjourney_lowstep_123.jpg,"anthropomorphic pine marten animal, elevation view",elevation view,,,2.349724191,0.466765879,1.722892891,0.816023003
midjourney_lowstep_124.jpg,"action shot of woman pole vaulting, close-up",close-up,,,3.64048937,0.64648153,3.588447963,0.64446483
midjourney_lowstep_125.jpg,"a upright walking cute giraffe toy, long-shot",long-shot,,,3.046278569,0.270098771,2.926636646,0.697965524
midjourney_lowstep_126.jpg,"the shogoth wearing a santa costume, blurred detail",blurred detail,,,1.880615311,0.83231057,2.37877521,1.215757703
midjourney_lowstep_127.jpg,"robots building robots in a factory, hyper detail",hyper detail,,,0.60927964,0.74641888,1.194190381,1.103877657
midjourney_lowstep_128.jpg,"portrait of a tang dynasty empress , soft lighting",soft lighting,,,2.243369394,0.549053272,2.798535131,0.462046712
midjourney_lowstep_129.jpg,"portrait of a beautiful young woman, HDR lighting",HDR lighting,,,2.695368677,0.410187717,3.113493079,0.498614839
midjourney_lowstep_130.jpg,"photography of a happy blonde girl , warm color",warm color,,,3.421003889,0.701623319,3.765970699,0.659670827
midjourney_lowstep_131.jpg,"cute fluffy baby panda lion hybrid , cold color",cold color,,,2.980532355,1.083276837,2.712737878,0.808511307
midjourney_lowstep_132.jpg,"a girl with rainbow in white shirt , top view",top view,,,2.442957962,0.471319936,2.838030773,0.618081757
midjourney_lowstep_133.jpg,"a blue abyss underwater concept art, elevation view",elevation view,,,0.877850066,0.467036766,1.495094071,0.433459617
midjourney_lowstep_134.jpg,"a biomechanical orchid heart fusion, close-up",close-up,,,1.212161793,0.744978468,1.890135375,1.113430708
midjourney_lowstep_135.jpg,"a set of different trees and bushes, long-shot",long-shot,,,1.989267001,0.693791305,3.208949156,0.751560821
midjourney_lowstep_136.jpg,"man in his late 40 s wearing a suit, blurred detail",blurred detail,,,2.883906185,0.344390465,3.569709785,0.486935697
midjourney_lowstep_137.jpg,"white fur furry mothman movie scene , hyper detail",hyper detail,,,1.541134741,0.552565501,2.178397609,0.848077185
midjourney_lowstep_138.jpg,"render of dreamy beautiful landscape, soft lighting",soft lighting,,,1.956105243,0.633426044,3.361171272,0.486962419
midjourney_lowstep_139.jpg,"digital painting of a lake at sunset, HDR lighting",HDR lighting,,,1.921352979,0.828247388,2.913115479,1.3902629
midjourney_lowstep_140.jpg,"cute great old ones sitting in a bar, warm color",warm color,,,1.540771109,0.67272521,2.817848923,0.444241977
midjourney_lowstep_141.jpg,"a portrait of girl bard in red dress, cold color",cold color,,,2.817259418,0.256599604,2.782294356,0.799222141
midjourney_lowstep_142.jpg,"a biomechanical passion fruit flower, top view",top view,,,2.777468708,0.528018944,3.249433797,0.933364258
midjourney_lowstep_143.jpg,"portrait of squids swarming the ocean, elevation view",elevation view,,,1.731197672,0.713435659,1.688692578,1.096883662
midjourney_lowstep_144.jpg,"pendant of a silver starfish necklace, close-up",close-up,,,2.988623579,0.585309139,3.701931716,0.452048922
midjourney_lowstep_145.jpg,"kraken is using large sponge for bath, long-shot",long-shot,,,1.860824639,0.528090495,2.074448369,0.811055414
midjourney_lowstep_146.jpg,"cute fluffy lion cheetah hybrid mixed, blurred detail",blurred detail,,,2.426325581,0.498139467,3.720100101,0.446562769
midjourney_lowstep_147.jpg,"bill gates and jason statham fight m , hyper detail",hyper detail,,,2.757389397,0.648647191,2.258697793,0.634811859
midjourney_lowstep_148.jpg,"a portrait painting of a buck in suit, soft lighting",soft lighting,,,3.430745058,0.485540004,3.836048921,0.329967793
midjourney_lowstep_149.jpg,"a plasticine model of a goblin raider, HDR lighting",HDR lighting,,,2.791787056,0.413327866,3.190440744,0.807854721
midjourney_lowstep_150.jpg,"portrait of ciri as a samurai assassin, warm color",warm color,,,2.971609163,0.329490022,2.914221371,0.574199978
midjourney_lowstep_151.jpg,"photo of a white fashion jewelry store, cold color",cold color,,,2.355888108,0.792922947,2.946511745,1.130432113
midjourney_lowstep_152.jpg,"grumpy the elder gods sitting in a bar, top view",top view,,,2.301571217,0.381178874,2.857455034,0.658174918
midjourney_lowstep_153.jpg,"grumpy king in yellow sitting in a bar, elevation view",elevation view,,,2.80733647,0.537112557,2.827314446,0.780856526
midjourney_lowstep_154.jpg,"cute fluffy baby poodle giraffe hybrid, close-up",close-up,,,2.152199766,0.525581869,2.556888633,0.336390328
midjourney_lowstep_155.jpg,"an auto rickshaw driving through paris, long-shot",long-shot,,,2.39306082,0.633468043,2.469404785,0.885723149
midjourney_lowstep_156.jpg,"an adventure party resting in a tavern, blurred detail",blurred detail,,,1.5484512,0.980154547,2.600700921,1.471091263
midjourney_lowstep_157.jpg,"spaceship flying over a strange planet, hyper detail",hyper detail,,,1.913944143,0.451256843,2.099096333,0.573492602
midjourney_lowstep_158.jpg,"photograph of a stone cairn in scotland, soft lighting",soft lighting,,,1.627559856,0.513306138,3.112865772,0.507362123
midjourney_lowstep_159.jpg,"person walking inside a timeless bubble, HDR lighting",HDR lighting,,,1.83340294,0.700948019,2.994768272,0.800980232
midjourney_lowstep_160.jpg,"cute soul ghost in infinity mirror room, warm color",warm color,,,2.293736737,0.794043185,3.56051788,0.841346535
midjourney_lowstep_161.jpg,"cute fluffy baby lop eared bunny rabbit, cold color",cold color,,,2.060413207,0.640432575,2.811700345,0.863234587
midjourney_lowstep_162.jpg,"an industrial geometric temple lab room, top view",top view,,,1.505377327,1.051558806,2.60460913,0.683496427
midjourney_lowstep_163.jpg,"a portrait of girl boxer in a red dress, elevation view",elevation view,,,2.954193289,0.323190499,3.079505301,0.446891494
midjourney_lowstep_164.jpg,"a pig sitting in a chair smoking a pipe, close-up",close-up,,,2.414476208,0.435519683,2.868115497,0.591805513
midjourney_lowstep_165.jpg,"a female hand holding a red fresh apple, long-shot",long-shot,,,2.65595515,0.349880048,2.653231999,0.70165969
midjourney_lowstep_166.jpg,"a cybertronic metallic green tree frog , blurred detail",blurred detail,,,2.974361596,0.452943451,3.531237092,0.430758907
midjourney_lowstep_167.jpg,"two women working in a recording studio, hyper detail",hyper detail,,,2.463857203,0.375794952,2.926636646,0.396438768
midjourney_lowstep_168.jpg,"the celestial realm of the elven deities, soft lighting",soft lighting,,,0.641923698,0.320680488,1.709939693,0.970860743
midjourney_lowstep_169.jpg,"profile face portrait of a tin toy robot, HDR lighting",HDR lighting,,,2.746509754,0.276466067,3.345634382,0.463961845
midjourney_lowstep_170.jpg,"portrait of butterflies swarming flowers, warm color",warm color,,,2.160207491,0.639222736,2.640552565,0.684971387
midjourney_lowstep_171.jpg,"grumpy disney princess sitting in a cave, cold color",cold color,,,2.444661076,0.270523329,3.202378717,0.599633921
midjourney_lowstep_172.jpg,"art of a mimic from dungeons and dragons, top view",top view,,,1.821700312,0.568021286,1.474049467,1.138108673
midjourney_lowstep_173.jpg,"ancient japanese fantasy garden at night, elevation view",elevation view,,,1.794295116,0.435944596,2.601056923,0.954981303
midjourney_lowstep_174.jpg,"ancient golden chrome finish skateboard , close-up",close-up,,,2.503716151,0.718376947,2.897228486,0.490924709
midjourney_lowstep_175.jpg,"a portrait of the mri brain damage demon, long-shot",long-shot,,,2.052257794,0.565161924,2.521914306,0.796063368
midjourney_lowstep_176.jpg,"a painting of pink panther as a vampire , blurred detail",blurred detail,,,2.314518391,0.544983077,1.834092443,1.180530656
midjourney_lowstep_177.jpg,"a huge wooden carving sculpture of a fox, hyper detail",hyper detail,,,2.193472252,0.655902932,3.075004622,0.305986943
midjourney_lowstep_178.jpg,"a car crawling with human hands and feet, soft lighting",soft lighting,,,2.000906886,0.342485137,3.212187972,0.772762228
midjourney_lowstep_179.jpg,"underwater photography of the rough ocean, HDR lighting",HDR lighting,,,1.39381957,0.536152058,2.22449748,1.005848848
midjourney_lowstep_180.jpg,"muscular cyborg girl with prosthetic arms, warm color, anime style",warm color,,anime style,1.851268265,0.656642841,3.137840023,1.153962228
midjourney_lowstep_181.jpg,"an underwater photo of coral in the ocean, cold color, sci-fi style",cold color,,sci-fi style,2.376428439,0.954005209,2.140274438,0.584992483
midjourney_lowstep_182.jpg,"a female warrior in charming phenix armor, top view, realistic style",top view,,realistic style,2.374253916,0.463461571,2.51693257,0.666409779
midjourney_lowstep_183.jpg,"radioactive alien mushrooms in the forest , elevation view, abstract style",elevation view,,abstract style,2.747600946,0.269887622,3.038374121,0.714368708
midjourney_lowstep_184.jpg,"professional studio logo for robot artists, close-up, baroque style",close-up,,baroque style,2.83450926,0.501446006,3.303761333,0.516239894
midjourney_lowstep_185.jpg,"die cut sticker of chibi cute golf player , long-shot, anime style",long-shot,,anime style,2.560585504,0.642368089,2.999704571,0.863080312
midjourney_lowstep_186.jpg,"a portrait of girl alchemist in blue dress, blurred detail, sci-fi style",blurred detail,,sci-fi style,3.416483075,0.160200316,3.482467199,0.500406636
midjourney_lowstep_187.jpg,"softboy aesthetic in ancient greek clothing, hyper detail, realistic style",hyper detail,,realistic style,2.852156791,0.413610383,2.366720668,0.596493898
midjourney_lowstep_188.jpg,"portrait painting of a west hightland white, soft lighting, abstract style",soft lighting,,abstract style,3.007007681,0.296995664,3.054879367,0.690740024
midjourney_lowstep_189.jpg,"lobster human hybrid in fashion photography, HDR lighting, baroque style",HDR lighting,,baroque style,2.165778989,0.405877062,2.846322945,0.448191776
midjourney_lowstep_190.jpg,"delicious peanut butter donut with glazing , warm color, anime style",warm color,,anime style,2.48951242,0.731428893,3.457831122,0.38390976
midjourney_lowstep_191.jpg,"cute fluffy golden teddy bear eating bagels, cold color, sci-fi style",cold color,,sci-fi style,2.476240979,0.442333971,2.965504258,0.163300553
midjourney_lowstep_192.jpg,"beautiful ancient temple in a formal garden, top view, realistic style",top view,,realistic style,1.597692094,0.78038786,3.137696322,0.255024718
midjourney_lowstep_193.jpg,"a portrait of a female robot made from code, elevation view, abstract style",elevation view,,abstract style,1.661520003,0.924624302,2.201569768,0.737790662
midjourney_lowstep_194.jpg,"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",close-up,,baroque style,2.674859949,0.677165933,2.87284354,1.107021331
midjourney_lowstep_195.jpg,"unique epic pink space elf knight adventurer, long-shot, anime style",long-shot,,anime style,2.472262578,0.598583792,3.149691545,0.556519543
midjourney_lowstep_196.jpg,"the essence of the chemical element hydrogen, blurred detail, sci-fi style",blurred detail,,sci-fi style,2.213514948,0.5065825,2.497857823,1.067813636
midjourney_lowstep_197.jpg,"storm troopers cosplaying the power rangers , hyper detail, realistic style",hyper detail,,realistic style,3.386504205,0.377296185,3.244503722,0.793221862
midjourney_lowstep_198.jpg,"robots creating new robots in a factory line, soft lighting, abstract style",soft lighting,,abstract style,1.299273321,1.04092346,2.74673979,1.173954028
midjourney_lowstep_199.jpg,"full body portrait of cute girl wearing gown, HDR lighting, baroque style",HDR lighting,,baroque style,2.558511788,0.512997254,2.74673979,1.127303338
midjourney_lowstep_200.jpg,"alien planet landscape made out of mushrooms, warm color, anime style",warm color,,anime style,2.152199766,0.69566059,2.979908012,0.53518453
midjourney_lowstep_201.jpg,"a gummy bear performing at woodstock concert, cold color, sci-fi style",cold color,,sci-fi style,2.460930201,0.490981876,2.897228486,0.640848076
midjourney_lowstep_202.jpg,"a biomechanical blue raspberry made of metal, top view, realistic style",top view,,realistic style,2.616815188,0.302958524,2.965504258,0.715560625
midjourney_lowstep_203.jpg,"a beautiful brutalist concrete forest temple, elevation view, abstract style",elevation view,,abstract style,2.493724965,0.38173282,2.144474319,0.776349955
midjourney_lowstep_204.jpg,"2 friends partying and are facing the camera, close-up, baroque style",close-up,,baroque style,3.472753415,0.604825837,3.742267655,0.45854671
midjourney_lowstep_205.jpg,"the fate of all fools and divine intervention, long-shot, anime style",long-shot,,anime style,2.368763526,0.740719817,2.486006301,1.149169426
midjourney_lowstep_206.jpg,"robots creating new robots in a dirty factory, blurred detail, sci-fi style",blurred detail,,sci-fi style,0.892112049,0.411356696,1.958408052,0.902429791
midjourney_lowstep_207.jpg,"painting of a man farmer at work in the field, hyper detail, realistic style",hyper detail,,realistic style,2.595585415,0.654013386,2.987495218,0.600217122
midjourney_lowstep_208.jpg,"french fastfood adventure pixar movie poster , soft lighting, abstract style",soft lighting,,abstract style,1.661520003,0.611957445,2.118609113,1.109787234
midjourney_lowstep_209.jpg,"an uprising of disneyland costumed characters, HDR lighting, baroque style",HDR lighting,,baroque style,1.134565764,0.691897746,1.373169339,0.571503527
midjourney_lowstep_210.jpg,"an astronaut meeting an alien lizard humanoid, warm color, anime style",warm color,,anime style,2.545997226,0.60825879,3.581040815,0.75622726
midjourney_lowstep_211.jpg,"a woman in a trench coat looking out a window, cold color, sci-fi style",cold color,,sci-fi style,3.374371279,0.672106964,3.377804541,0.677078007
midjourney_lowstep_212.jpg,"a glass vase of pink and white dahlia flowers, top view, realistic style",top view,,realistic style,2.532470662,0.718097356,2.395499044,0.440262611
midjourney_lowstep_213.jpg,"a biomechanical hibiscus flower made of metal, elevation view, abstract style",elevation view,,abstract style,2.475192184,0.805527476,3.202040316,0.38160961
midjourney_lowstep_214.jpg,"render of rivendell dreamy beautiful landscape, close-up, baroque style",close-up,,baroque style,2.304048386,0.440649355,2.799688701,0.57602728
midjourney_lowstep_215.jpg,"portrait with no signature of aggressive alien, long-shot, anime style",long-shot,,anime style,2.994111578,1.104067939,2.824058767,0.742920647
midjourney_lowstep_216.jpg,"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",blurred detail,,sci-fi style,3.306433702,0.602727791,3.057832635,1.542044537
midjourney_lowstep_217.jpg,"a portrait photo of a beautiful female android, hyper detail, realistic style",hyper detail,,realistic style,2.851759102,1.022124178,3.268206767,0.42607834
